dataset_name,instances_no,missing_count_in_target,sampling_rate,stationary_no,non_stationary_no,first_diff_stationary_no,second_diff_stationary_no,target_skewness,target_kurtosis,lags_no,insignificant_lags_no,seasonality_components_no,fractal_dim,series_type,trend_type,pacf_01,pacf_02,pacf_03,pacf_04,pacf_05,pacf_06,pacf_07,pacf_08,pacf_09,pacf_10,percentile_0_min,percentile_0_max,percentile_0_mean,percentile_0_median,percentile_0_std,percentile_1_min,percentile_1_max,percentile_1_mean,percentile_1_median,percentile_1_std,percentile_2_min,percentile_2_max,percentile_2_mean,percentile_2_median,percentile_2_std,percentile_3_min,percentile_3_max,percentile_3_mean,percentile_3_median,percentile_3_std,percentile_4_min,percentile_4_max,percentile_4_mean,percentile_4_median,percentile_4_std,percentile_5_min,percentile_5_max,percentile_5_mean,percentile_5_median,percentile_5_std,percentile_6_min,percentile_6_max,percentile_6_mean,percentile_6_median,percentile_6_std,percentile_7_min,percentile_7_max,percentile_7_mean,percentile_7_median,percentile_7_std,percentile_8_min,percentile_8_max,percentile_8_mean,percentile_8_median,percentile_8_std,percentile_9_min,percentile_9_max,percentile_9_mean,percentile_9_median,percentile_9_std
459.csv,1461,73,360,0,1,1,0,1.008326981,1.008326981,20,5,3,-1.709524664,multiplicative,logistic,0.326430512,-0.355679947,0.671115695,0.653019396,0.105590681,-0.142978786,0.221171191,0.296070507,0.019888985,-0.119152729,0.012366702,0.74861671,0.30897643,0.304945484,0.146431977,0.019625222,0.873924392,0.315426311,0.309333776,0.154611657,0.019523566,0.879964927,0.2265273,0.153269681,0.164056974,0.012760176,0.851654616,0.131221948,0.113858679,0.110298675,0.03056405,0.786647779,0.12585981,0.113936622,0.093885222,0.031248175,0.817167008,0.304636557,0.305515608,0.147637538,0.060282306,0.847294144,0.320572371,0.306355585,0.154613882,0,0.942777767,0.401430342,0.343877917,0.239465868,0.012264819,1,0.508737467,0.50199142,0.28438354,0.044255765,0.959012045,0.483166304,0.50199142,0.283844509
460.csv,25921,1296,10,1,0,0,0,0.918138678,0.918138678,29,2,4,-0.917356364,multiplicative,linear,0.861299225,0.444728533,0.302823165,0.225734558,0.158481425,0.134565691,0.073515078,0.04767782,0.010296077,0.004584316,0.049329443,0.985291946,0.515814639,0.513756509,0.262579297,0.057981899,0.975787213,0.508664673,0.513756509,0.261660443,0.045097169,0.980943893,0.513509979,0.513756509,0.263251413,0.037715876,0.989154481,0.516816683,0.513756509,0.263329233,0.040953196,0.981819891,0.513592695,0.513756509,0.262030554,0.016594508,1,0.196168918,0.148877518,0.166548206,0.024225212,0.883836152,0.160784933,0.14236197,0.106497924,0.018753402,0.879466242,0.160389843,0.144708878,0.101767909,0,0.881286285,0.159199522,0.143174086,0.100466448,0.011297161,0.878724161,0.161936984,0.142965432,0.107053426
461.csv,1321,66,360,0,1,1,0,1.007137228,1.007137228,18,7,3,-1.631670202,multiplicative,logistic,0.348955545,-0.269207933,0.617652063,0.61498576,0.16022489,-0.196870021,0.176669169,0.284916644,0.093732968,-0.102126788,0.024432544,0.912310173,0.312423394,0.300467571,0.163601283,0.020035493,0.883389138,0.327889082,0.305883736,0.177356018,0.028903889,0.913271914,0.264081783,0.284262022,0.178219492,0.00242997,0.839415645,0.113718061,0.096344952,0.119066616,0.008752239,0.746294052,0.11131069,0.088499642,0.109783274,0.027261522,0.605046829,0.193013174,0.119521271,0.15211891,0,0.639930943,0.307340575,0.300099,0.146182566,0.02287216,0.729842769,0.306820023,0.303119948,0.14971603,0.029088404,1,0.451632612,0.506239868,0.264919849,0.003431214,0.99669992,0.516007202,0.506239868,0.290422244
462.csv,1201,60,360,0,1,1,0,1.015013893,1.015013893,19,6,0,-1.571895774,multiplicative,logistic,0.361603875,-0.251315847,0.589054325,0.569906238,0.120410634,-0.155538718,0.2121999,0.298946861,0.042587404,-0.090868059,0,0.826271868,0.335392949,0.332974098,0.153163964,0.044120198,0.733364528,0.335707578,0.333392678,0.153762225,0.054582007,0.941464502,0.349314114,0.337375949,0.166594994,0.038152368,0.914383406,0.157986286,0.135710674,0.113276394,0.015115847,0.901781493,0.152419252,0.132557514,0.123226163,0.011842291,0.604812575,0.145222538,0.137881164,0.074300653,0.008793783,0.794050341,0.329407384,0.333563564,0.171096191,0.007897574,0.537489641,0.328145407,0.334077751,0.144469748,0.042607617,0.821064577,0.338544442,0.333559323,0.156674569,0.06780748,1,0.521967098,0.537489641,0.273203778
463.csv,91,4,1440,1,0,0,0,4.166449197,4.166449197,2,0,0,-0.995450192,multiplicative,linear,0.273784525,-0.122603671,-0.073819046,0.07227663,-0.115600861,-0.075825357,-0.027092768,-0.268542489,0.01207536,-0.099449394,0.057845651,0.20111006,0.1209614,0.115775549,0.048018832,0.029018511,0.156336682,0.101005008,0.107537658,0.043032568,0.064442417,0.209588031,0.126002737,0.130188483,0.055338219,0,0.738787779,0.180014358,0.113957369,0.21751946,0.014580163,0.425366819,0.135225145,0.12383451,0.128119599,0.035699851,0.199500006,0.115467684,0.12040051,0.050275918,0.040192548,0.167332988,0.101587859,0.101759597,0.04611173,0.013598516,1,0.194637417,0.099741442,0.307619449,0.057548301,0.187791026,0.122585751,0.122851719,0.045379757,0.09282749,0.878741074,0.214477929,0.106918995,0.270530849
464.csv,301,15,1440,0,1,1,0,0.056654884,0.056654884,6,0,1,-0.876826891,additive,logistic,0.842751931,0.47684074,0.221567755,0.136955621,0.171134751,-0.025664701,0.039297316,0.046711788,0.045740945,0.044702266,0.33205748,0.513850615,0.507358003,0.513850615,0.034355673,0.51178451,0.513850615,0.51377937,0.513850615,0.000383666,0.312829779,0.843037661,0.520967395,0.513850615,0.074022948,0,0.592827603,0.110599281,0.071371568,0.133036344,0.002117966,0.907378388,0.145163127,0.08482569,0.21323693,0.01092938,0.798553133,0.118448732,0.07805195,0.150664324,0.029644941,0.513850615,0.468485443,0.513850615,0.13859646,0.39664545,0.513850615,0.509809058,0.513850615,0.021764453,0.134975605,0.812495383,0.51098525,0.513850615,0.092797087,0.513850615,1,0.910735034,0.935646164,0.120109317
465.csv,5761,288,30,1,0,0,0,0.150341999,0.150341999,14,1,1,-0.576158098,multiplicative,linear,0.870547201,0.432409628,0.11726487,0.010124481,-0.107979238,-0.134625639,-0.17493936,-0.15894342,-0.176571278,-0.124414584,0.096199785,0.961203683,0.620402989,0.623230813,0.198680003,0.11027139,0.977356931,0.620001586,0.627499962,0.197615715,0.148435098,0.980240417,0.622441278,0.620706497,0.194495423,0.137993116,0.989850131,0.620649203,0.623070504,0.197035709,0.086038938,0.983827267,0.626951894,0.626885933,0.197657208,0.090579631,0.976776708,0.622022529,0.629467525,0.197782081,0.086997025,1,0.61649031,0.626912802,0.20038211,0.04026238,0.954437128,0.535137469,0.542938526,0.227248307,0,0.767850765,0.363898553,0.365082829,0.193276364,0.01799671,0.882026011,0.365901266,0.363773635,0.201446902
466.csv,901,45,480,0,1,1,0,0.004601989,0.004601989,14,12,2,-1.460620587,additive,logistic,0.077163642,0.074237622,0.84288985,0.007323312,-0.024062422,0.443737293,-0.029515915,-0.030906134,0.302577823,-0.021437589,0.165155831,0.920629933,0.518886305,0.526593927,0.168344562,0.195994888,0.836884825,0.542320936,0.526593927,0.164928429,0.286675047,0.915406896,0.534198127,0.526593927,0.163645076,0,0.829770696,0.316886902,0.304754695,0.185407155,0.042920332,0.915209927,0.324161993,0.309640613,0.177599579,0.056000535,0.84316188,0.323986542,0.304470432,0.178856681,0.070373342,0.936812687,0.500316117,0.526593927,0.185455369,0.235811713,0.742508503,0.506152671,0.526593927,0.159083657,0.284873177,0.797440347,0.533682804,0.526593927,0.156193619,0.331631133,1,0.704727074,0.737178874,0.179646196
467.csv,361,18,480,0,1,1,0,0.071181263,0.071181263,8,13,1,-1.5631386,additive,logistic,-0.089232504,-0.097551879,0.918072937,-0.071736835,0.049425485,0.459776356,0.047722183,-0.073906527,0.263557672,0.051467589,0.379057801,0.987167399,0.676672384,0.667703023,0.226132302,0.375942413,0.976684957,0.663669107,0.662270482,0.224939694,0.201996782,0.983172963,0.667685558,0.663941914,0.231764786,0.377893269,1,0.661743623,0.660413923,0.231200692,0.310035479,0.988976098,0.639829705,0.656477098,0.2194513,0.381770061,0.982674747,0.644281797,0.659853786,0.219675787,0.374119017,0.984247618,0.65177397,0.666294496,0.224545442,0.127846732,0.986515364,0.52545377,0.438318958,0.245089949,0,0.634866323,0.34252708,0.352373763,0.214537189,0.000915194,0.635586003,0.342060628,0.349100271,0.21511077
468.csv,61,3,1440,1,0,0,0,3.638160306,3.638160306,1,0,0,-0.901418045,multiplicative,linear,0.219521389,-0.236926131,-0.015737891,-0.04643446,-0.070637812,0.013008376,-0.001167165,-0.055096256,-0.148442675,-0.087114896,0.094105656,0.342684174,0.196646407,0.182375268,0.081225975,0.071661894,0.232378808,0.174749814,0.190899898,0.062100341,0.008637611,0.277355244,0.144841153,0.150831836,0.107549308,0.150319628,0.251004731,0.18973854,0.180210717,0.037916518,0.141300325,0.270039825,0.208766163,0.222246238,0.052593931,0.079041672,0.288358999,0.195252548,0.208367365,0.088499891,0.062455274,0.217559462,0.178700732,0.193906057,0.05841503,0,1,0.289928029,0.154851066,0.361773849,0.081665111,0.684164243,0.219843161,0.14048931,0.229868744,0.073291631,0.203868837,0.151681154,0.162738417,0.051301059
469.csv,301,15,1440,0,1,1,0,0.018293977,0.018293977,4,0,1,-0.948393757,additive,logistic,0.902981315,0.459368816,0.362186236,0.069341265,0.089845973,0.043452638,0.05029552,-0.028615025,0.023817735,-0.028639164,0.240436015,0.509733415,0.500543539,0.509733415,0.049140341,0.509733415,0.509733415,0.509733415,0.509733415,0,0.509733415,0.509733415,0.509733415,0.509733415,1.00E-16,0.052427878,0.549841492,0.151902274,0.113215596,0.123909067,0,0.556494915,0.107776691,0.089140005,0.093828291,0.042877334,0.728206596,0.124639145,0.101400946,0.119465086,0.062294218,0.615799395,0.480351128,0.509733415,0.113332368,0.509733415,0.534358103,0.510645441,0.509733415,0.004739023,0.123967066,0.509733415,0.496431127,0.509733415,0.071635013,0.509733415,1,0.875699797,0.892490552,0.100509721
470.csv,121,6,1440,0,1,1,0,1.013630839,1.013630839,5,0,1,-0.875904648,multiplicative,logistic,0.8701442,0.188546412,0.255700924,0.217171398,0.088093536,0.075358398,-0.000201528,0.009061143,-0.102665641,-0.095514469,0.109681379,0.986011262,0.812059323,0.926846267,0.286387623,0.856996303,0.986965619,0.925322428,0.923343158,0.032484667,0.86177987,0.955288901,0.906155853,0.903017823,0.035667533,0.877743901,0.96617704,0.920754487,0.917878812,0.029112692,0.838484648,1,0.911996272,0.911464969,0.046881952,0.419925727,0.973665369,0.855840655,0.900740215,0.162214075,0.806582137,0.986853063,0.91232313,0.912158383,0.047377315,0.039214495,0.936630275,0.486910751,0.440487967,0.418316108,0,0.14282509,0.08312426,0.077649693,0.036664532,0.017300114,0.734937543,0.133471552,0.097495579,0.194347261
471.csv,7201,360,60,0,1,1,0,0.0378626,0.0378626,28,3,1,-0.426997536,multiplicative,logistic,0.835374672,0.289220286,-0.008699602,-0.193117619,-0.213931273,-0.200433742,-0.108300367,-0.061867583,0.022185059,0.078724707,0.130563911,0.899916373,0.511244978,0.513680809,0.146379664,0.165112369,0.885002028,0.516050277,0.513680809,0.147753288,0.149338227,0.855184326,0.511146936,0.513680809,0.146125797,0.056008054,0.849999299,0.338763961,0.342526521,0.156112405,0.036407478,0.900690139,0.330043439,0.333362815,0.154065453,0,0.888009474,0.324612044,0.317020256,0.153577742,0.070783455,0.834844049,0.486631761,0.47045959,0.157159677,0.138423891,0.881558464,0.511678216,0.513680809,0.143016135,0.12461772,0.902294928,0.511415176,0.513680809,0.144792097,0.131029515,1,0.675858924,0.668468288,0.164980063
472.csv,7921,396,60,0,1,1,0,0.036226838,0.036226838,27,1,2,-0.429328376,multiplicative,logistic,0.845666616,0.276673607,0.001642229,-0.147976104,-0.195494985,-0.184481243,-0.117896058,-0.060287042,0.033228841,0.072712049,0.116053422,0.914533328,0.50619718,0.503686577,0.150573322,0.148533947,0.907467867,0.503491811,0.503686577,0.153022209,0.014952824,0.869648502,0.459720317,0.450768207,0.174918276,0.016506611,0.895972606,0.309007128,0.304189512,0.159510163,0.001083852,0.910673346,0.310093327,0.30086822,0.165859086,0,0.903283526,0.388748538,0.395855648,0.185495218,0.1204903,0.829044413,0.499664587,0.503686577,0.15099941,0.116135456,0.892469704,0.502583964,0.503686577,0.150600635,0.124303916,0.985733757,0.640353038,0.637134297,0.181973887,0.09455352,1,0.698519516,0.701996313,0.160045875
473.csv,481,24,360,0,1,1,0,0.164288134,0.164288134,14,5,1,-2.012536234,additive,logistic,0.252188448,-0.516945665,0.791338165,0.701437189,0.028076458,-0.228645571,0.126755905,0.329799828,0.011345069,-0.127563475,0.333653417,0.998070016,0.630834647,0.641376838,0.1965044,0.354307346,0.97269267,0.654795296,0.644434237,0.197391081,0.341663556,0.96974842,0.628504784,0.639815617,0.195690401,0.248514962,0.951675872,0.628431539,0.638503115,0.193501346,0.342639535,0.973537585,0.646007399,0.636507968,0.18831321,0.347253705,1,0.647379711,0.63891604,0.206589749,0.338972605,0.990772214,0.639810933,0.637884568,0.201782114,0.048439292,0.950676077,0.543066754,0.624816422,0.234119682,0,0.669727883,0.360160143,0.36265473,0.205830893,0.048586275,0.800830552,0.387280769,0.369179721,0.200418563
474.csv,8641,432,30,0,1,1,0,0.009038883,0.009038883,28,3,1,-0.634627396,multiplicative,logistic,0.871268334,0.41990757,0.164394849,0.017963533,-0.107202376,-0.134452662,-0.149637577,-0.154456437,-0.152488062,-0.11438612,0.124904902,1,0.638745431,0.642895717,0.193186429,0.14242777,0.970654339,0.635874455,0.638025464,0.190857265,0.133104593,0.975247418,0.640733493,0.641727932,0.190554319,0.150630128,0.995501412,0.635407473,0.638015341,0.195547164,0.161510031,0.986766479,0.640069906,0.64351418,0.189784341,0.052000234,0.966134394,0.418366392,0.44101769,0.209074556,0.016706965,0.856931156,0.385783907,0.382139957,0.192204819,0.038130585,0.881542781,0.382470219,0.383621673,0.190481194,0,0.86798952,0.38575533,0.384537181,0.191425067,0.041475467,0.883000564,0.3827221,0.379010492,0.193422278
475.csv,38881,1944,10,1,0,0,0,0.100894513,0.100894513,30,1,1,-0.862338316,multiplicative,linear,0.87609611,0.450301053,0.299741536,0.205859044,0.153433829,0.112104282,0.045888254,0.007443511,-0.029831416,-0.041413,0.12255281,0.994604278,0.622433753,0.625529516,0.185917597,0.122546122,0.989886239,0.623090831,0.625319925,0.186037236,0.128034928,0.986183068,0.623367345,0.62591836,0.187670476,0.017706945,0.988041401,0.479372629,0.502096254,0.22144648,0.029433927,0.881263051,0.381530401,0.377499775,0.185380191,0.018890846,0.882164106,0.378606805,0.373552021,0.186005018,0,0.954650156,0.427955858,0.43903982,0.207198481,0.120389662,1,0.622950473,0.625249574,0.186132561,0.123076904,0.978443681,0.622476033,0.627071482,0.187967657,0.120222768,0.98508441,0.624268927,0.625189683,0.183616554
476.csv,47521,2376,10,1,0,0,0,0.035153725,0.035153725,9,0,0,-0.887074842,multiplicative,linear,0.855954858,0.445574148,0.3008327,0.220962418,0.159211654,0.135508672,0.073970117,0.031567767,0.007975401,-0.005673272,0.119972865,0.897267419,0.510073264,0.509672031,0.143997817,0.131922117,0.89712684,0.509554172,0.509672031,0.143657481,0.009218464,0.897032738,0.469864883,0.460586636,0.164103885,0,0.894642522,0.327523144,0.325863199,0.155375799,0.002225914,0.89748775,0.323854524,0.322945058,0.150892002,0.004836129,0.898346792,0.402485473,0.405229713,0.173826481,0.12060663,0.897212058,0.51028392,0.509672031,0.14439675,0.121243052,0.891705255,0.509549077,0.509672031,0.144979155,0.120210497,1,0.638466329,0.638946855,0.173282821,0.121542627,0.990093289,0.695774567,0.697879616,0.150779837
477.csv,8761,438,60,0,1,1,0,0.003576392,0.003576392,27,1,3,-0.385511935,additive,logistic,0.867202065,0.275628529,-0.012150966,-0.147514967,-0.211903422,-0.178394411,-0.082332237,-0.026985156,0.032268674,0.093826101,0.160152454,0.912518053,0.537807777,0.538852937,0.146762966,0.157037371,0.869082426,0.532175061,0.538852937,0.143510744,0.080845996,0.910743042,0.458970647,0.465845241,0.17298094,0,0.901769157,0.355735899,0.35358636,0.151004322,0.062476409,0.891269211,0.353465609,0.354368629,0.148433162,0.109508308,0.86581775,0.525065688,0.538852937,0.149160369,0.155027093,0.917998603,0.542071027,0.538852937,0.141357109,0.167028987,0.985581881,0.626262136,0.628480717,0.171033439,0.176643446,1,0.723710681,0.730987062,0.147903265,0.165890764,0.996187328,0.718413069,0.720175863,0.151921195
478.csv,2881,144,60,0,1,1,0,0.16248722,0.16248722,27,1,1,-0.364996724,multiplicative,logistic,0.850561264,0.239519538,-0.134019884,-0.210657699,-0.264816477,-0.209460836,-0.167542672,-0.117809402,0.006110574,0.076720321,0.238197295,0.980052072,0.64491335,0.649482108,0.191010485,0.211558375,1,0.633158611,0.635502318,0.194238798,0.136381312,0.982394224,0.630791347,0.632950997,0.197641932,0.12809754,0.994334904,0.628328514,0.638365961,0.195456632,0.256005136,0.991123191,0.647823253,0.653085101,0.191711416,0.11660153,0.966244061,0.634186266,0.646564677,0.20010672,0.13730914,0.988782911,0.641283067,0.639241774,0.197844765,0.038104189,0.980494424,0.547746305,0.561215222,0.233211054,0,0.793839607,0.385531785,0.388821115,0.196421632,0.050575031,0.845488824,0.381566707,0.365752714,0.196156118
479.csv,631,31,480,0,1,1,0,0.066159541,0.066159541,13,15,1,-1.548597056,additive,logistic,-0.038277795,-0.039109594,0.921352926,-0.036512201,-0.038695041,0.489937002,-0.053555182,-0.025546806,0.331125184,-0.091255432,0.311597724,0.982332635,0.678752995,0.6705481,0.216416039,0.108254972,0.986168216,0.653788013,0.662287581,0.243195987,0.192664999,1,0.659911109,0.674991755,0.219400254,0.388528383,0.995731455,0.675449264,0.672634265,0.2165558,0.043441247,0.991379998,0.479761439,0.41061622,0.273032658,0.012224387,0.654222298,0.36798229,0.374125426,0.21999182,0.051865659,0.716756768,0.362664893,0.359828596,0.225048967,0.031888216,0.934248636,0.392714665,0.374885551,0.225037525,0,0.994338782,0.443482943,0.393893385,0.245897145,0.387975064,0.999388893,0.678220119,0.675796359,0.215195973
480.csv,12961,648,10,1,0,0,0,0.004363588,0.004363588,30,1,2,-0.798882767,multiplicative,linear,0.90433679,0.451868684,0.277664855,0.185120625,0.119854533,0.080498933,-0.016694967,-0.059972142,-0.092422043,-0.09384621,0.050877376,0.987493838,0.504224033,0.499284319,0.268554209,0.009965266,0.99247088,0.497559616,0.499284319,0.265570444,0.028433224,0.991677374,0.503986559,0.499284319,0.266303798,0.054638403,1,0.504096891,0.499284319,0.266857478,0,0.977927367,0.495520767,0.499284319,0.266154349,0.041227307,0.970593452,0.498008399,0.499284319,0.267149934,0.029240545,0.97062093,0.50315911,0.499284319,0.26694274,0.024408484,0.94433026,0.496250267,0.499284319,0.266167267,0.025455715,0.988819411,0.498710856,0.499284319,0.264587763,0.035672418,0.959161564,0.498505873,0.499284319,0.264170712
481.csv,61,3,1440,1,0,0,0,4.572004503,4.572004503,1,0,0,-1.042019252,multiplicative,linear,-0.122561944,-0.029569526,0.005495199,0.038530644,0.391927429,0.030952669,-0.018248134,-0.0720862,-0.069611191,-0.239357742,0.063642609,0.21119678,0.131416358,0.133793998,0.046423151,0.04737094,0.208080077,0.1603535,0.191400753,0.066190169,0.055133944,0.195854531,0.138967266,0.146251043,0.053101913,0.111032041,1,0.373880991,0.162165409,0.378759385,0,0.199767503,0.112035849,0.114112638,0.068099327,0.078124006,0.172736218,0.14218202,0.16253339,0.039144641,0.116359403,0.310499114,0.166739475,0.141611614,0.073120484,0.092397317,0.136721486,0.108231235,0.101351391,0.016350653,0.046732508,0.174320538,0.122415461,0.133661909,0.052976384,0.077210792,0.108828516,0.092887184,0.090793979,0.012823679
482.csv,181,9,1440,0,1,1,0,0.007646887,0.007646887,6,3,1,-0.92661533,multiplicative,logistic,0.923872853,0.36056851,0.326784963,0.094880691,0.194650581,-0.125711315,-0.044774732,0.189460175,-0.069523258,-0.014297253,0.866694043,1,0.932061481,0.92516929,0.034429042,0.688157004,0.970576742,0.901258007,0.919651207,0.067554637,0.318661126,0.998876751,0.851084407,0.906406441,0.193549924,0.81921675,0.977983266,0.909827489,0.909249169,0.045693563,0.818783845,0.982632731,0.926367612,0.937948866,0.042005343,0.007454564,0.902859771,0.135288203,0.085732665,0.210532199,0.013575598,0.128948741,0.0777544,0.07622412,0.034130158,0,0.718029362,0.145337549,0.099116518,0.180402961,0.012678997,0.152497029,0.087992152,0.097426421,0.043200122,0.032573411,0.130863339,0.077431017,0.078185505,0.026075018
483.csv,17521,876,30,0,1,1,0,0.95140301,0.95140301,29,2,6,-0.725835109,multiplicative,logistic,0.831599482,0.420920521,0.200179314,0.092322799,-0.027979913,-0.064314204,-0.10829759,-0.130484603,-0.139026643,-0.108634317,0.043708799,0.911502853,0.348875579,0.34783303,0.149192965,0.063136753,0.909004681,0.344706032,0.335451999,0.152159176,0.01194768,0.899071714,0.258835994,0.191521724,0.15732898,0,0.910198055,0.16490202,0.148523036,0.104784962,0.031468023,0.909184541,0.166265923,0.149281626,0.107721835,0.015175573,0.902408326,0.340909934,0.333235045,0.150614767,0.062635188,0.908144646,0.347083205,0.3442038,0.146596232,0.052209426,0.995975541,0.438557357,0.4175423,0.237111741,0.032491789,1,0.533037339,0.529292747,0.27115423,0.043642538,0.986598042,0.525049173,0.529292747,0.270870435
